method,sequence,frame,pred_file,gt_file,N_Acc,N_Comp,normals,CD_Acc,CD_Comp,chamferL2_old,chamfer-L1,chamfer-L2,P_5,R_5,F_5,P_10,R_10,F_10,P_20,R_20,F_20
cg_baseline,OrangeKettlebell,0050,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/cg/15fps/OrangeKettlebell_UVG-CWI-DQPC_CG_15_0_169_0050.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/he/15fps/OrangeKettlebell_UVG-CWI-DQPC_HE_15_0_169_0050.ply,nan,nan,nan,26.73945915222923,26.700826260374676,26.720142706301953,53.440285412603906,2280.1556313208107,0.11424836557038673,0.13701728274089003,0.12460119967254353,0.22192345400145283,0.26601819787206227,0.24197842947956938,0.4191945788242944,0.4789822949543239,0.44709853317190057
pu_gaussian_pu1k_4x_selected10,OrangeKettlebell,0050,/gpfs/home2/xzhou/code/PointCloudEnhancement/results/method_outputs/pu_gaussian_pu1k_4x_selected10/OrangeKettlebell/15fps/frame_0050.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/he/15fps/OrangeKettlebell_UVG-CWI-DQPC_HE_15_0_169_0050.ply,nan,nan,nan,26.22250516857244,26.52125269472446,26.37187893164845,52.7437578632969,2233.092356883656,0.11802605266410757,0.1408106024895362,0.1284155026283244,0.22808949951995774,0.26832479032196205,0.2465765727768367,0.429627666689808,0.48076636771281955,0.4537607343152792
cg_baseline,OrangeKettlebell,0060,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/cg/15fps/OrangeKettlebell_UVG-CWI-DQPC_CG_15_0_169_0060.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/he/15fps/OrangeKettlebell_UVG-CWI-DQPC_HE_15_0_169_0060.ply,nan,nan,nan,27.262352165023934,29.178067226868468,28.220209695946203,56.440419391892405,2529.5578434992453,0.1111009192672546,0.1317061193835844,0.12052921544569437,0.21556250083387812,0.24738865173013558,0.23038161218313652,0.41687402436258353,0.4326343741037772,0.4246080037250411
pu_gaussian_pu1k_4x_selected10,OrangeKettlebell,0060,/gpfs/home2/xzhou/code/PointCloudEnhancement/results/method_outputs/pu_gaussian_pu1k_4x_selected10/OrangeKettlebell/15fps/frame_0060.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/he/15fps/OrangeKettlebell_UVG-CWI-DQPC_HE_15_0_169_0060.ply,nan,nan,nan,26.89015303052542,28.95601928686815,27.923086158696783,55.84617231739357,2525.0032906200977,0.11392234593267601,0.13491735665077279,0.12353415967885732,0.22146010393457058,0.24914034823478923,0.2344861640486281,0.42549340569171856,0.4344223837515191,0.4299115374793335
cg_baseline,OrangeKettlebell,0070,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/cg/15fps/OrangeKettlebell_UVG-CWI-DQPC_CG_15_0_169_0070.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/he/15fps/OrangeKettlebell_UVG-CWI-DQPC_HE_15_0_169_0070.ply,nan,nan,nan,23.397878436684735,27.06073662518216,25.229307530933447,50.458615061866894,2160.3062330937587,0.12388456125745773,0.14683563383478315,0.13438722640093273,0.2449921706209986,0.2857228864521919,0.2637945512006304,0.4868030366097798,0.5030254178411727,0.4947812922448575
pu_gaussian_pu1k_4x_selected10,OrangeKettlebell,0070,/gpfs/home2/xzhou/code/PointCloudEnhancement/results/method_outputs/pu_gaussian_pu1k_4x_selected10/OrangeKettlebell/15fps/frame_0070.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/he/15fps/OrangeKettlebell_UVG-CWI-DQPC_HE_15_0_169_0070.ply,nan,nan,nan,23.18112214008711,26.913407840466462,25.047264990276787,50.094529980553574,2157.38085901852,0.12967631959723297,0.15089450149256833,0.13948309752960775,0.25467037323343444,0.2878092769662834,0.27022763326905874,0.4972517888644427,0.5042394831538151,0.5007212584269941
cg_baseline,OrangeKettlebell,0080,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/cg/15fps/OrangeKettlebell_UVG-CWI-DQPC_CG_15_0_169_0080.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/he/15fps/OrangeKettlebell_UVG-CWI-DQPC_HE_15_0_169_0080.ply,nan,nan,nan,26.093910514541996,27.253817528725445,26.67386402163372,53.34772804326744,2288.588814506137,0.11336124764429457,0.1346827567376795,0.1231056189243324,0.22319721042676152,0.26665738699563923,0.24299939300475526,0.43708307062065216,0.4754133331576236,0.45544315267465896
pu_gaussian_pu1k_4x_selected10,OrangeKettlebell,0080,/gpfs/home2/xzhou/code/PointCloudEnhancement/results/method_outputs/pu_gaussian_pu1k_4x_selected10/OrangeKettlebell/15fps/frame_0080.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/he/15fps/OrangeKettlebell_UVG-CWI-DQPC_HE_15_0_169_0080.ply,nan,nan,nan,25.47311529025206,27.15209810485377,26.312606697552916,52.62521339510583,2250.4087533970314,0.12140243286457263,0.13829112112565156,0.12929761474830745,0.23654504666125567,0.26868395183850735,0.2515922803857036,0.4518151559381194,0.4766833851745724,0.4639162442789887
cg_baseline,OrangeKettlebell,0090,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/cg/15fps/OrangeKettlebell_UVG-CWI-DQPC_CG_15_0_169_0090.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/he/15fps/OrangeKettlebell_UVG-CWI-DQPC_HE_15_0_169_0090.ply,nan,nan,nan,27.632174683237725,30.310992933854813,28.97158380854627,57.94316761709254,2638.230044731804,0.1083400673861831,0.12571098793544921,0.11638090574207656,0.2086814496247192,0.2373583379194664,0.2220980433618444,0.4077138004711554,0.4170908153210897,0.41234900532857366
pu_gaussian_pu1k_4x_selected10,OrangeKettlebell,0090,/gpfs/home2/xzhou/code/PointCloudEnhancement/results/method_outputs/pu_gaussian_pu1k_4x_selected10/OrangeKettlebell/15fps/frame_0090.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/he/15fps/OrangeKettlebell_UVG-CWI-DQPC_HE_15_0_169_0090.ply,nan,nan,nan,27.139526347947292,30.162498463775233,28.651012405861263,57.302024811722525,2595.8317213351575,0.11181980359392976,0.12864474000744766,0.11964366426404459,0.21488419711828194,0.23881573960870123,0.22621880371081127,0.4173800197227853,0.4185057884139449,0.4179421459772876
