method,sequence,frame,view,projection_ssim,projection_lpips
snowflakenet_pu_4x_selected10,OrangeKettlebell,0030,x_neg,0.6060585001057622,0.4622218906879425
snowflakenet_pu_4x_selected10,OrangeKettlebell,0030,y_pos,0.7351257782370185,0.34006187319755554
snowflakenet_pu_4x_selected10,OrangeKettlebell,0030,y_neg,0.7289414916875874,0.35724011063575745
snowflakenet_pu_4x_selected10,OrangeKettlebell,0030,z_pos,0.7541595862353546,0.2612508535385132
snowflakenet_pu_4x_selected10,OrangeKettlebell,0030,z_neg,0.7606608609946172,0.2611560523509979
pu_gaussian_pu1k_4x_selected10,OrangeKettlebell,0030,x_pos,0.5796971445014322,0.45194315910339355
pu_gaussian_pu1k_4x_selected10,OrangeKettlebell,0030,x_neg,0.6061072609178426,0.45356565713882446
pu_gaussian_pu1k_4x_selected10,OrangeKettlebell,0030,y_pos,0.7338318327431157,0.32864585518836975
pu_gaussian_pu1k_4x_selected10,OrangeKettlebell,0030,y_neg,0.7286711471716426,0.3479497730731964
pu_gaussian_pu1k_4x_selected10,OrangeKettlebell,0030,z_pos,0.752511108168371,0.25815537571907043
pu_gaussian_pu1k_4x_selected10,OrangeKettlebell,0030,z_neg,0.758848577348604,0.2547406554222107
spu_pointnet_4x_selected10,OrangeKettlebell,0030,x_pos,0.5736624748051241,0.4846942722797394
spu_pointnet_4x_selected10,OrangeKettlebell,0030,x_neg,0.5959538557555651,0.4887814521789551
spu_pointnet_4x_selected10,OrangeKettlebell,0030,y_pos,0.7330857911537262,0.3410249352455139
spu_pointnet_4x_selected10,OrangeKettlebell,0030,y_neg,0.7280828329090809,0.35935330390930176
spu_pointnet_4x_selected10,OrangeKettlebell,0030,z_pos,0.7519680461777082,0.2691790461540222
spu_pointnet_4x_selected10,OrangeKettlebell,0030,z_neg,0.7586097741583856,0.26540660858154297
cg_baseline,OrangeKettlebell,0040,x_pos,0.5051589283496293,0.6070131659507751
cg_baseline,OrangeKettlebell,0040,x_neg,0.5142968397314771,0.608950138092041
cg_baseline,OrangeKettlebell,0040,y_pos,0.683125220553012,0.370476096868515
cg_baseline,OrangeKettlebell,0040,y_neg,0.6759863295019302,0.3951681852340698
cg_baseline,OrangeKettlebell,0040,z_pos,0.7364779431991014,0.2781278192996979
cg_baseline,OrangeKettlebell,0040,z_neg,0.7404838597347183,0.2758057415485382
repkpu_pu1k_4x_selected10,OrangeKettlebell,0040,x_pos,0.5311759140683311,0.5053530931472778
repkpu_pu1k_4x_selected10,OrangeKettlebell,0040,x_neg,0.5524068942589934,0.5091036558151245
repkpu_pu1k_4x_selected10,OrangeKettlebell,0040,y_pos,0.7041630689623687,0.3160417079925537
repkpu_pu1k_4x_selected10,OrangeKettlebell,0040,y_neg,0.6954123631097581,0.3288254141807556
repkpu_pu1k_4x_selected10,OrangeKettlebell,0040,z_pos,0.7457688314770033,0.23795484006404877
repkpu_pu1k_4x_selected10,OrangeKettlebell,0040,z_neg,0.7483840668635099,0.23572789132595062
snowflakenet_pu_4x_selected10,OrangeKettlebell,0040,x_pos,0.5358955469000489,0.500022828578949
snowflakenet_pu_4x_selected10,OrangeKettlebell,0040,x_neg,0.558528989543763,0.50141841173172
snowflakenet_pu_4x_selected10,OrangeKettlebell,0040,y_pos,0.7042571369839595,0.31576278805732727
snowflakenet_pu_4x_selected10,OrangeKettlebell,0040,y_neg,0.6948222390227644,0.33275359869003296
snowflakenet_pu_4x_selected10,OrangeKettlebell,0040,z_pos,0.744641738460832,0.23661324381828308
snowflakenet_pu_4x_selected10,OrangeKettlebell,0040,z_neg,0.7475531343826639,0.23284673690795898
pu_gaussian_pu1k_4x_selected10,OrangeKettlebell,0040,x_pos,0.5344696692725777,0.4870873987674713
pu_gaussian_pu1k_4x_selected10,OrangeKettlebell,0040,x_neg,0.5606459111020458,0.49043694138526917
pu_gaussian_pu1k_4x_selected10,OrangeKettlebell,0040,y_pos,0.7020453502880807,0.3207157254219055
pu_gaussian_pu1k_4x_selected10,OrangeKettlebell,0040,y_neg,0.6935505619278626,0.33329862356185913
pu_gaussian_pu1k_4x_selected10,OrangeKettlebell,0040,z_pos,0.7439334030479281,0.23782409727573395
pu_gaussian_pu1k_4x_selected10,OrangeKettlebell,0040,z_neg,0.7469840172445644,0.23499545454978943
spu_pointnet_4x_selected10,OrangeKettlebell,0040,x_pos,0.5264131007515124,0.533219575881958
spu_pointnet_4x_selected10,OrangeKettlebell,0040,x_neg,0.5450851707193484,0.5371341705322266
spu_pointnet_4x_selected10,OrangeKettlebell,0040,y_pos,0.7000050145410744,0.3288283050060272
spu_pointnet_4x_selected10,OrangeKettlebell,0040,y_neg,0.6906080948818815,0.342829167842865
spu_pointnet_4x_selected10,OrangeKettlebell,0040,z_pos,0.7414726254495139,0.24348846077919006
spu_pointnet_4x_selected10,OrangeKettlebell,0040,z_neg,0.7448410644150104,0.24193722009658813
cg_baseline,OrangeKettlebell,0050,x_pos,0.5253158569472689,0.6014392971992493
cg_baseline,OrangeKettlebell,0050,x_neg,0.5312544288567778,0.6144236326217651
cg_baseline,OrangeKettlebell,0050,y_pos,0.5468503578486023,0.5701625943183899
cg_baseline,OrangeKettlebell,0050,y_neg,0.5398016445151975,0.5815996527671814
cg_baseline,OrangeKettlebell,0050,z_pos,0.7351502960839609,0.29310142993927
cg_baseline,OrangeKettlebell,0050,z_neg,0.7386926327159101,0.2925269603729248
repkpu_pu1k_4x_selected10,OrangeKettlebell,0050,x_pos,0.5714933151789586,0.49946773052215576
repkpu_pu1k_4x_selected10,OrangeKettlebell,0050,x_neg,0.578597226749847,0.506386935710907
repkpu_pu1k_4x_selected10,OrangeKettlebell,0050,y_pos,0.5819301421357929,0.49768584966659546
repkpu_pu1k_4x_selected10,OrangeKettlebell,0050,y_neg,0.5666913713854064,0.5140413045883179
repkpu_pu1k_4x_selected10,OrangeKettlebell,0050,z_pos,0.7383130706474607,0.2780316472053528
repkpu_pu1k_4x_selected10,OrangeKettlebell,0050,z_neg,0.7422517303266858,0.2767879366874695
snowflakenet_pu_4x_selected10,OrangeKettlebell,0050,x_pos,0.5662605552963417,0.5088304877281189
snowflakenet_pu_4x_selected10,OrangeKettlebell,0050,x_neg,0.5735685194762187,0.5088314414024353
snowflakenet_pu_4x_selected10,OrangeKettlebell,0050,y_pos,0.5809292439922961,0.5035977363586426
snowflakenet_pu_4x_selected10,OrangeKettlebell,0050,y_neg,0.5649814908321177,0.5160226821899414
snowflakenet_pu_4x_selected10,OrangeKettlebell,0050,z_pos,0.745098446264878,0.26901742815971375
snowflakenet_pu_4x_selected10,OrangeKettlebell,0050,z_neg,0.7479618166093814,0.265002965927124
pu_gaussian_pu1k_4x_selected10,OrangeKettlebell,0050,x_pos,0.5599517314543961,0.5121498107910156
pu_gaussian_pu1k_4x_selected10,OrangeKettlebell,0050,x_neg,0.5685790761842963,0.5138763189315796
pu_gaussian_pu1k_4x_selected10,OrangeKettlebell,0050,y_pos,0.5692420114733597,0.5056036710739136
pu_gaussian_pu1k_4x_selected10,OrangeKettlebell,0050,y_neg,0.5535551289626107,0.5247113704681396
pu_gaussian_pu1k_4x_selected10,OrangeKettlebell,0050,z_pos,0.7413379949756425,0.2734469175338745
pu_gaussian_pu1k_4x_selected10,OrangeKettlebell,0050,z_neg,0.7442442686291186,0.2744363844394684
spu_pointnet_4x_selected10,OrangeKettlebell,0050,x_pos,0.5542055223837788,0.5359642505645752
spu_pointnet_4x_selected10,OrangeKettlebell,0050,x_neg,0.5617983986112591,0.5409308671951294
spu_pointnet_4x_selected10,OrangeKettlebell,0050,y_pos,0.5680989547807364,0.5137630701065063
spu_pointnet_4x_selected10,OrangeKettlebell,0050,y_neg,0.5551302957797172,0.5312961339950562
spu_pointnet_4x_selected10,OrangeKettlebell,0050,z_pos,0.7390580484378525,0.2815314829349518
spu_pointnet_4x_selected10,OrangeKettlebell,0050,z_neg,0.7425470323954807,0.278467059135437
cg_baseline,OrangeKettlebell,0060,x_pos,0.5780310159508807,0.5248764753341675
cg_baseline,OrangeKettlebell,0060,x_neg,0.5926466215094837,0.5292774438858032
cg_baseline,OrangeKettlebell,0060,y_pos,0.6730341949687432,0.43098074197769165
cg_baseline,OrangeKettlebell,0060,y_neg,0.6668309037398835,0.435055136680603
cg_baseline,OrangeKettlebell,0060,z_pos,0.7386379927356646,0.3229566812515259
cg_baseline,OrangeKettlebell,0060,z_neg,0.745202674047702,0.32218632102012634
repkpu_pu1k_4x_selected10,OrangeKettlebell,0060,x_pos,0.5939437397367545,0.4660213589668274
repkpu_pu1k_4x_selected10,OrangeKettlebell,0060,x_neg,0.6140187821259797,0.4613119661808014
repkpu_pu1k_4x_selected10,OrangeKettlebell,0060,y_pos,0.6804768237910785,0.41093379259109497
repkpu_pu1k_4x_selected10,OrangeKettlebell,0060,y_neg,0.6725189758525992,0.41465145349502563
repkpu_pu1k_4x_selected10,OrangeKettlebell,0060,z_pos,0.7394302549075659,0.3132505714893341
repkpu_pu1k_4x_selected10,OrangeKettlebell,0060,z_neg,0.7461918752293664,0.3111365735530853
snowflakenet_pu_4x_selected10,OrangeKettlebell,0060,x_pos,0.5920748241292983,0.4673468768596649
snowflakenet_pu_4x_selected10,OrangeKettlebell,0060,x_neg,0.6135863269658743,0.4613243043422699
snowflakenet_pu_4x_selected10,OrangeKettlebell,0060,y_pos,0.6799315257676225,0.41348952054977417
snowflakenet_pu_4x_selected10,OrangeKettlebell,0060,y_neg,0.6720636783687116,0.4216455817222595
snowflakenet_pu_4x_selected10,OrangeKettlebell,0060,z_pos,0.741446297665898,0.3127933144569397
snowflakenet_pu_4x_selected10,OrangeKettlebell,0060,z_neg,0.7491172694953155,0.3058999180793762
pu_gaussian_pu1k_4x_selected10,OrangeKettlebell,0060,x_pos,0.5951913923268658,0.45800861716270447
pu_gaussian_pu1k_4x_selected10,OrangeKettlebell,0060,x_neg,0.6161998513443804,0.45432281494140625
pu_gaussian_pu1k_4x_selected10,OrangeKettlebell,0060,y_pos,0.6808130735371093,0.4086682200431824
pu_gaussian_pu1k_4x_selected10,OrangeKettlebell,0060,y_neg,0.6722770178062755,0.4117783308029175
pu_gaussian_pu1k_4x_selected10,OrangeKettlebell,0060,z_pos,0.7416395149397498,0.3092310130596161
pu_gaussian_pu1k_4x_selected10,OrangeKettlebell,0060,z_neg,0.7483982246279571,0.30832892656326294
spu_pointnet_4x_selected10,OrangeKettlebell,0060,x_pos,0.5919866995512867,0.4794903099536896
spu_pointnet_4x_selected10,OrangeKettlebell,0060,x_neg,0.6115169916707929,0.4813249409198761
spu_pointnet_4x_selected10,OrangeKettlebell,0060,y_pos,0.6811604985888242,0.4079594016075134
spu_pointnet_4x_selected10,OrangeKettlebell,0060,y_neg,0.6735640141667858,0.41455501317977905
spu_pointnet_4x_selected10,OrangeKettlebell,0060,z_pos,0.7404133374193512,0.3092494308948517
spu_pointnet_4x_selected10,OrangeKettlebell,0060,z_neg,0.7472965399160293,0.3055569529533386
cg_baseline,OrangeKettlebell,0070,x_pos,0.4865297926070704,0.6476198434829712
cg_baseline,OrangeKettlebell,0070,x_neg,0.4952956608158306,0.6447771787643433
cg_baseline,OrangeKettlebell,0070,y_pos,0.6897664903830233,0.38428357243537903
cg_baseline,OrangeKettlebell,0070,y_neg,0.6781057643399934,0.4127063751220703
cg_baseline,OrangeKettlebell,0070,z_pos,0.7647543338252047,0.25215303897857666
cg_baseline,OrangeKettlebell,0070,z_neg,0.7664123224612106,0.25053271651268005
repkpu_pu1k_4x_selected10,OrangeKettlebell,0070,x_pos,0.5178399366080103,0.5265475511550903
repkpu_pu1k_4x_selected10,OrangeKettlebell,0070,x_neg,0.5257266740836276,0.5319643020629883
repkpu_pu1k_4x_selected10,OrangeKettlebell,0070,y_pos,0.7152129986636789,0.3375580310821533
repkpu_pu1k_4x_selected10,OrangeKettlebell,0070,y_neg,0.6973247889338139,0.3570214807987213
repkpu_pu1k_4x_selected10,OrangeKettlebell,0070,z_pos,0.7749477145787836,0.23051494359970093
