method,metric,mean,std,count
cg_baseline,N_Acc,nan,nan,10
cg_baseline,N_Comp,nan,nan,10
cg_baseline,normals,nan,nan,10
cg_baseline,CD_Acc,25.517652660152855,1.6601191487296783,10
cg_baseline,CD_Comp,27.60646585734178,1.209840741165726,10
cg_baseline,chamferL2_old,26.562059258747315,1.2942815790551234,10
cg_baseline,chamfer-L1,53.12411851749463,2.588563158110247,10
cg_baseline,chamfer-L2,2293.1285398956,174.729241310117,10
cg_baseline,P_5,0.11869803464630327,0.007951993462690633,10
cg_baseline,R_5,0.1380809290182819,0.006648569006135304,10
cg_baseline,F_5,0.1276306912573984,0.007273118979874412,10
cg_baseline,P_10,0.22954935980074306,0.016158461774754173,10
cg_baseline,R_10,0.2648255909738189,0.01472348139036174,10
cg_baseline,F_10,0.2458615939694805,0.01515148797236062,10
cg_baseline,P_20,0.4427644995010864,0.030614343906213,10
cg_baseline,R_20,0.46881739359951063,0.02723640298192134,10
cg_baseline,F_20,0.45518571191709434,0.027335640626944047,10
traditional_spsr,N_Acc,nan,nan,10
traditional_spsr,N_Comp,nan,nan,10
traditional_spsr,normals,nan,nan,10
traditional_spsr,CD_Acc,30.77155000975345,3.1558373902321755,10
traditional_spsr,CD_Comp,25.89751313403294,0.6530185264133489,10
traditional_spsr,chamferL2_old,28.334531571893187,1.725131302400021,10
traditional_spsr,chamfer-L1,56.669063143786374,3.450262604800042,10
traditional_spsr,chamfer-L2,3568.504466317895,998.1855190234695,10
traditional_spsr,P_5,0.12119709224632769,0.005872950654528714,10
traditional_spsr,R_5,0.13305035780692964,0.005719601383191005,10
traditional_spsr,F_5,0.1267874724382648,0.005222965081929349,10
traditional_spsr,P_10,0.23370321092586557,0.012408359439030276,10
traditional_spsr,R_10,0.2655510152085574,0.01148424257969318,10
traditional_spsr,F_10,0.24849135614707882,0.010956942819863764,10
traditional_spsr,P_20,0.44454256967280026,0.021508566780756126,10
traditional_spsr,R_20,0.4841698434610233,0.013871494771579947,10
traditional_spsr,F_20,0.4633099747754317,0.016012689580904856,10
