method,sequence,frame,pred_file,gt_file,N_Acc,N_Comp,normals,CD_Acc,CD_Comp,chamferL2_old,chamfer-L1,chamfer-L2,P_5,R_5,F_5,P_10,R_10,F_10,P_20,R_20,F_20
cg_baseline,OrangeKettlebell,0050,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/cg/15fps/OrangeKettlebell_UVG-CWI-DQPC_CG_15_0_169_0050.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/he/15fps/OrangeKettlebell_UVG-CWI-DQPC_HE_15_0_169_0050.ply,nan,nan,nan,26.73945915222923,26.700826260374676,26.720142706301953,53.440285412603906,2280.1556313208107,0.11424836557038673,0.13701728274089003,0.12460119967254353,0.22192345400145283,0.26601819787206227,0.24197842947956938,0.4191945788242944,0.4789822949543239,0.44709853317190057
points2surf,OrangeKettlebell,0050,/gpfs/home2/xzhou/code/PointCloudEnhancement/results/method_outputs/points2surf/OrangeKettlebell/15fps/frame_0050.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/he/15fps/OrangeKettlebell_UVG-CWI-DQPC_HE_15_0_169_0050.ply,nan,nan,nan,31.207998237953422,47.68940494907363,39.448701593513526,78.89740318702705,5456.801912070001,0.1243,0.06619503800124464,0.08638590600455377,0.236185,0.13248492961655634,0.16975050356849683,0.43398,0.2474714294728325,0.31520265808438364
cg_baseline,OrangeKettlebell,0060,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/cg/15fps/OrangeKettlebell_UVG-CWI-DQPC_CG_15_0_169_0060.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/he/15fps/OrangeKettlebell_UVG-CWI-DQPC_HE_15_0_169_0060.ply,nan,nan,nan,27.262352165023934,29.178067226868468,28.220209695946203,56.440419391892405,2529.5578434992453,0.1111009192672546,0.1317061193835844,0.12052921544569437,0.21556250083387812,0.24738865173013558,0.23038161218313652,0.41687402436258353,0.4326343741037772,0.4246080037250411
points2surf,OrangeKettlebell,0060,/gpfs/home2/xzhou/code/PointCloudEnhancement/results/method_outputs/points2surf/OrangeKettlebell/15fps/frame_0060.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/he/15fps/OrangeKettlebell_UVG-CWI-DQPC_HE_15_0_169_0060.ply,nan,nan,nan,30.429318005705838,47.69559150019302,39.06245475294943,78.12490950589886,5232.75526623254,0.1241,0.06728412764895095,0.08725864933324927,0.23398,0.1338341520984251,0.17027357283202038,0.43088,0.257404889482187,0.32228113815930326
cg_baseline,OrangeKettlebell,0070,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/cg/15fps/OrangeKettlebell_UVG-CWI-DQPC_CG_15_0_169_0070.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/he/15fps/OrangeKettlebell_UVG-CWI-DQPC_HE_15_0_169_0070.ply,nan,nan,nan,23.397878436684735,27.06073662518216,25.229307530933447,50.458615061866894,2160.3062330937587,0.12388456125745773,0.14683563383478315,0.13438722640093273,0.2449921706209986,0.2857228864521919,0.2637945512006304,0.4868030366097798,0.5030254178411727,0.4947812922448575
points2surf,OrangeKettlebell,0070,/gpfs/home2/xzhou/code/PointCloudEnhancement/results/method_outputs/points2surf/OrangeKettlebell/15fps/frame_0070.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/he/15fps/OrangeKettlebell_UVG-CWI-DQPC_HE_15_0_169_0070.ply,nan,nan,nan,29.85092332637188,44.49866488415941,37.17479410526565,74.3495882105313,4848.838452787919,0.11401,0.07518975455350291,0.09061728369442174,0.22136,0.15232686467091597,0.18046700567464882,0.43741,0.3060089952580852,0.3600967838314953
cg_baseline,OrangeKettlebell,0080,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/cg/15fps/OrangeKettlebell_UVG-CWI-DQPC_CG_15_0_169_0080.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/he/15fps/OrangeKettlebell_UVG-CWI-DQPC_HE_15_0_169_0080.ply,nan,nan,nan,26.093910514541996,27.253817528725445,26.67386402163372,53.34772804326744,2288.588814506137,0.11336124764429457,0.1346827567376795,0.1231056189243324,0.22319721042676152,0.26665738699563923,0.24299939300475526,0.43708307062065216,0.4754133331576236,0.45544315267465896
points2surf,OrangeKettlebell,0080,/gpfs/home2/xzhou/code/PointCloudEnhancement/results/method_outputs/points2surf/OrangeKettlebell/15fps/frame_0080.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/he/15fps/OrangeKettlebell_UVG-CWI-DQPC_HE_15_0_169_0080.ply,nan,nan,nan,31.573875337477723,48.36208634603085,39.96798084175428,79.93596168350857,5407.0200878693,0.11535,0.06033858993751459,0.07923174011206673,0.22851,0.12482708719500117,0.161456233883468,0.419875,0.23760556483751447,0.3034755455039392
cg_baseline,OrangeKettlebell,0090,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/cg/15fps/OrangeKettlebell_UVG-CWI-DQPC_CG_15_0_169_0090.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/he/15fps/OrangeKettlebell_UVG-CWI-DQPC_HE_15_0_169_0090.ply,nan,nan,nan,27.632174683237725,30.310992933854813,28.97158380854627,57.94316761709254,2638.230044731804,0.1083400673861831,0.12571098793544921,0.11638090574207656,0.2086814496247192,0.2373583379194664,0.2220980433618444,0.4077138004711554,0.4170908153210897,0.41234900532857366
points2surf,OrangeKettlebell,0090,/gpfs/home2/xzhou/code/PointCloudEnhancement/results/method_outputs/points2surf/OrangeKettlebell/15fps/frame_0090.ply,/gpfs/work3/0/prjs0839/data/UVG_CWI_DQPC/UVG-CWI-DQPC/OrangeKettlebell/he/15fps/OrangeKettlebell_UVG-CWI-DQPC_HE_15_0_169_0090.ply,nan,nan,nan,31.9105916292978,50.70422913674505,41.30741038302143,82.61482076604285,5741.158371355752,0.118105,0.057842122780943216,0.07765337452603358,0.2273,0.11882437362210044,0.156064017345347,0.419845,0.23415024171942092,0.30063462839953253
