method,metric,mean,std,count
cg_baseline,N_Acc,nan,nan,10
cg_baseline,N_Comp,nan,nan,10
cg_baseline,normals,nan,nan,10
cg_baseline,CD_Acc,25.517652660152855,1.6601191487296783,10
cg_baseline,CD_Comp,27.60646585734178,1.209840741165726,10
cg_baseline,chamferL2_old,26.562059258747315,1.2942815790551234,10
cg_baseline,chamfer-L1,53.12411851749463,2.588563158110247,10
cg_baseline,chamfer-L2,2293.1285398956,174.729241310117,10
cg_baseline,P_5,0.11869803464630327,0.007951993462690633,10
cg_baseline,R_5,0.1380809290182819,0.006648569006135304,10
cg_baseline,F_5,0.1276306912573984,0.007273118979874412,10
cg_baseline,P_10,0.22954935980074306,0.016158461774754173,10
cg_baseline,R_10,0.2648255909738189,0.01472348139036174,10
cg_baseline,F_10,0.2458615939694805,0.01515148797236062,10
cg_baseline,P_20,0.4427644995010864,0.030614343906213,10
cg_baseline,R_20,0.46881739359951063,0.02723640298192134,10
cg_baseline,F_20,0.45518571191709434,0.027335640626944047,10
mag_selected10,N_Acc,nan,nan,10
mag_selected10,N_Comp,nan,nan,10
mag_selected10,normals,nan,nan,10
mag_selected10,CD_Acc,25.087147861247846,1.6158486798328537,10
mag_selected10,CD_Comp,27.80769168361467,1.179069309882598,10
mag_selected10,chamferL2_old,26.44741977243126,1.267687724049583,10
mag_selected10,chamfer-L1,52.89483954486252,2.535375448099166,10
mag_selected10,chamfer-L2,2285.1017906957363,169.87255592438373,10
mag_selected10,P_5,0.12294123056878481,0.008116397836235408,10
mag_selected10,R_5,0.1342103873671,0.006708706990587431,10
mag_selected10,F_5,0.12830877887598555,0.007362601245228423,10
mag_selected10,P_10,0.2373922131723479,0.016499240956124407,10
mag_selected10,R_10,0.2605853986065639,0.01417342674108395,10
mag_selected10,F_10,0.24839041778702398,0.015081215387958959,10
mag_selected10,P_20,0.4534950700880677,0.031099806873119612,10
mag_selected10,R_20,0.4658551191663447,0.026994944654521673,10
mag_selected10,F_20,0.459355543077519,0.027294895327612933,10
