method,metric,mean,std,count
cg_baseline,N_Acc,nan,nan,10
cg_baseline,N_Comp,nan,nan,10
cg_baseline,normals,nan,nan,10
cg_baseline,CD_Acc,25.517652660152855,1.6601191487296783,10
cg_baseline,CD_Comp,27.60646585734178,1.209840741165726,10
cg_baseline,chamferL2_old,26.562059258747315,1.2942815790551234,10
cg_baseline,chamfer-L1,53.12411851749463,2.588563158110247,10
cg_baseline,chamfer-L2,2293.1285398956,174.729241310117,10
cg_baseline,P_5,0.11869803464630327,0.007951993462690633,10
cg_baseline,R_5,0.1380809290182819,0.006648569006135304,10
cg_baseline,F_5,0.1276306912573984,0.007273118979874412,10
cg_baseline,P_10,0.22954935980074306,0.016158461774754173,10
cg_baseline,R_10,0.2648255909738189,0.01472348139036174,10
cg_baseline,F_10,0.2458615939694805,0.01515148797236062,10
cg_baseline,P_20,0.4427644995010864,0.030614343906213,10
cg_baseline,R_20,0.46881739359951063,0.02723640298192134,10
cg_baseline,F_20,0.45518571191709434,0.027335640626944047,10
repkpu_pu1k_4x_selected10,N_Acc,nan,nan,10
repkpu_pu1k_4x_selected10,N_Comp,nan,nan,10
repkpu_pu1k_4x_selected10,normals,nan,nan,10
repkpu_pu1k_4x_selected10,CD_Acc,25.328245669988387,1.6134875342875072,10
repkpu_pu1k_4x_selected10,CD_Comp,27.22677517705474,1.17025517475062,10
repkpu_pu1k_4x_selected10,chamferL2_old,26.27751042352157,1.256890604580545,10
repkpu_pu1k_4x_selected10,chamfer-L1,52.55502084704314,2.51378120916109,10
repkpu_pu1k_4x_selected10,chamfer-L2,2264.6377314578394,172.25612381342825,10
repkpu_pu1k_4x_selected10,P_5,0.120183978086945,0.008305541247319666,10
repkpu_pu1k_4x_selected10,R_5,0.14388090645610327,0.006973371624719544,10
repkpu_pu1k_4x_selected10,F_5,0.1309400794146665,0.00766042758553824,10
repkpu_pu1k_4x_selected10,P_10,0.2321364589721636,0.016763536062923377,10
repkpu_pu1k_4x_selected10,R_10,0.2697340277745233,0.014972809115118614,10
repkpu_pu1k_4x_selected10,F_10,0.24945099411781402,0.015584299596382169,10
repkpu_pu1k_4x_selected10,P_20,0.4475480959968336,0.031204544544039797,10
repkpu_pu1k_4x_selected10,R_20,0.4742541306345249,0.02680619359965993,10
repkpu_pu1k_4x_selected10,F_20,0.4602679327272736,0.027344853662516308,10
