method,sequence,frame,view,projection_ssim,projection_lpips
cg_baseline,OrangeKettlebell,0060,x_pos,0.5780310159508807,0.5248764753341675
cg_baseline,OrangeKettlebell,0060,x_neg,0.5926466215094837,0.5292774438858032
cg_baseline,OrangeKettlebell,0060,y_pos,0.6730341949687432,0.43098074197769165
cg_baseline,OrangeKettlebell,0060,y_neg,0.6668309037398835,0.435055136680603
cg_baseline,OrangeKettlebell,0060,z_pos,0.7386379927356646,0.3229566812515259
cg_baseline,OrangeKettlebell,0060,z_neg,0.745202674047702,0.32218632102012634
pudm_pu1k_4x_selected10,OrangeKettlebell,0060,x_pos,0.5864651797709826,0.4759930372238159
pudm_pu1k_4x_selected10,OrangeKettlebell,0060,x_neg,0.6032392060035188,0.4780882000923157
pudm_pu1k_4x_selected10,OrangeKettlebell,0060,y_pos,0.6766144005167659,0.4150373339653015
pudm_pu1k_4x_selected10,OrangeKettlebell,0060,y_neg,0.6696305188207572,0.42441144585609436
pudm_pu1k_4x_selected10,OrangeKettlebell,0060,z_pos,0.7424066974421643,0.331264466047287
pudm_pu1k_4x_selected10,OrangeKettlebell,0060,z_neg,0.7484003059460947,0.3285723626613617
spupmd_pu1k_4x_selected10,OrangeKettlebell,0060,x_pos,0.5929798749350224,0.46873709559440613
spupmd_pu1k_4x_selected10,OrangeKettlebell,0060,x_neg,0.6125503559619848,0.46805840730667114
spupmd_pu1k_4x_selected10,OrangeKettlebell,0060,y_pos,0.6814966310194491,0.409319132566452
spupmd_pu1k_4x_selected10,OrangeKettlebell,0060,y_neg,0.6735015047749388,0.41090571880340576
spupmd_pu1k_4x_selected10,OrangeKettlebell,0060,z_pos,0.7421985754868023,0.3108822703361511
spupmd_pu1k_4x_selected10,OrangeKettlebell,0060,z_neg,0.7490887571548001,0.309644490480423
cg_baseline,OrangeKettlebell,0070,x_pos,0.4865297926070704,0.6476198434829712
cg_baseline,OrangeKettlebell,0070,x_neg,0.4952956608158306,0.6447771787643433
cg_baseline,OrangeKettlebell,0070,y_pos,0.6897664903830233,0.38428357243537903
cg_baseline,OrangeKettlebell,0070,y_neg,0.6781057643399934,0.4127063751220703
cg_baseline,OrangeKettlebell,0070,z_pos,0.7647543338252047,0.25215303897857666
cg_baseline,OrangeKettlebell,0070,z_neg,0.7664123224612106,0.25053271651268005
pudm_pu1k_4x_selected10,OrangeKettlebell,0070,x_pos,0.5077063140228529,0.5466489791870117
pudm_pu1k_4x_selected10,OrangeKettlebell,0070,x_neg,0.5150618840059744,0.5559647679328918
pudm_pu1k_4x_selected10,OrangeKettlebell,0070,y_pos,0.7046767923723088,0.34486672282218933
pudm_pu1k_4x_selected10,OrangeKettlebell,0070,y_neg,0.6886575765369877,0.3694342076778412
pudm_pu1k_4x_selected10,OrangeKettlebell,0070,z_pos,0.7698861561057129,0.23318487405776978
pudm_pu1k_4x_selected10,OrangeKettlebell,0070,z_neg,0.7694342845789172,0.22919204831123352
spupmd_pu1k_4x_selected10,OrangeKettlebell,0070,x_pos,0.5180531379035903,0.5265972018241882
spupmd_pu1k_4x_selected10,OrangeKettlebell,0070,x_neg,0.5252209547993201,0.5272907614707947
spupmd_pu1k_4x_selected10,OrangeKettlebell,0070,y_pos,0.7086201386333929,0.3394293189048767
spupmd_pu1k_4x_selected10,OrangeKettlebell,0070,y_neg,0.6920878595453187,0.36632364988327026
spupmd_pu1k_4x_selected10,OrangeKettlebell,0070,z_pos,0.7709559652148806,0.2300819456577301
spupmd_pu1k_4x_selected10,OrangeKettlebell,0070,z_neg,0.7718441476413292,0.22755759954452515
cg_baseline,OrangeKettlebell,0080,x_pos,0.49595603128632093,0.6303107142448425
cg_baseline,OrangeKettlebell,0080,x_neg,0.5019526145392189,0.6401499509811401
cg_baseline,OrangeKettlebell,0080,y_pos,0.5126825301877129,0.6067860722541809
cg_baseline,OrangeKettlebell,0080,y_neg,0.5057523088504924,0.6091547012329102
cg_baseline,OrangeKettlebell,0080,z_pos,0.7374081933150572,0.2807105481624603
cg_baseline,OrangeKettlebell,0080,z_neg,0.7434897817116483,0.28065967559814453
pudm_pu1k_4x_selected10,OrangeKettlebell,0080,x_pos,0.520053987935125,0.5528632998466492
pudm_pu1k_4x_selected10,OrangeKettlebell,0080,x_neg,0.5227738431009948,0.5618858933448792
