method,sequence,frame,view,projection_ssim,projection_lpips
pointcleannet_selected10,OrangeKettlebell,0030,x_neg,0.5499617144404699,0.5996872782707214
pointcleannet_selected10,OrangeKettlebell,0030,y_pos,0.7182992904089603,0.38760197162628174
pointcleannet_selected10,OrangeKettlebell,0030,y_neg,0.7132670156659664,0.417535662651062
pointcleannet_selected10,OrangeKettlebell,0030,z_pos,0.7427481168022471,0.3188420534133911
pointcleannet_selected10,OrangeKettlebell,0030,z_neg,0.7486029991876909,0.3206399381160736
upsample_clean_ounet_selected10,OrangeKettlebell,0030,x_pos,0.5281534435334855,0.67361980676651
upsample_clean_ounet_selected10,OrangeKettlebell,0030,x_neg,0.5286756848250257,0.6826772093772888
upsample_clean_ounet_selected10,OrangeKettlebell,0030,y_pos,0.6209956898248459,0.5597376823425293
upsample_clean_ounet_selected10,OrangeKettlebell,0030,y_neg,0.6161889558957431,0.5653899312019348
upsample_clean_ounet_selected10,OrangeKettlebell,0030,z_pos,0.6314175283528294,0.547580897808075
upsample_clean_ounet_selected10,OrangeKettlebell,0030,z_neg,0.6318432150205523,0.5456372499465942
cg_baseline,OrangeKettlebell,0040,x_pos,0.5051589283496293,0.6070131659507751
cg_baseline,OrangeKettlebell,0040,x_neg,0.5142968397314771,0.608950138092041
cg_baseline,OrangeKettlebell,0040,y_pos,0.683125220553012,0.370476096868515
cg_baseline,OrangeKettlebell,0040,y_neg,0.6759863295019302,0.3951681852340698
cg_baseline,OrangeKettlebell,0040,z_pos,0.7364779431991014,0.2781278192996979
cg_baseline,OrangeKettlebell,0040,z_neg,0.7404838597347183,0.2758057415485382
gqenet_selected10,OrangeKettlebell,0040,x_pos,0.5060257053193546,0.6060317158699036
gqenet_selected10,OrangeKettlebell,0040,x_neg,0.5152899516406874,0.6079248785972595
gqenet_selected10,OrangeKettlebell,0040,y_pos,0.6835656758254832,0.3701084554195404
gqenet_selected10,OrangeKettlebell,0040,y_neg,0.6764927967636535,0.3942747116088867
gqenet_selected10,OrangeKettlebell,0040,z_pos,0.7376273458317759,0.27727848291397095
gqenet_selected10,OrangeKettlebell,0040,z_neg,0.7415381643578636,0.2754616439342499
mag_selected10,OrangeKettlebell,0040,x_pos,0.5241641926960136,0.5810649394989014
mag_selected10,OrangeKettlebell,0040,x_neg,0.5333945094218917,0.5858679413795471
mag_selected10,OrangeKettlebell,0040,y_pos,0.6968926019358673,0.353952556848526
mag_selected10,OrangeKettlebell,0040,y_neg,0.6897830420326775,0.3829053044319153
mag_selected10,OrangeKettlebell,0040,z_pos,0.7365135767306916,0.2747313678264618
mag_selected10,OrangeKettlebell,0040,z_neg,0.7398778227590893,0.2721671164035797
score_denoise_selected10,OrangeKettlebell,0040,x_pos,0.5253295017820063,0.5768298506736755
score_denoise_selected10,OrangeKettlebell,0040,x_neg,0.5337619765372373,0.584858775138855
score_denoise_selected10,OrangeKettlebell,0040,y_pos,0.6975098240389269,0.3538537621498108
score_denoise_selected10,OrangeKettlebell,0040,y_neg,0.6901756027904439,0.3789142668247223
score_denoise_selected10,OrangeKettlebell,0040,z_pos,0.735900616443618,0.2739626467227936
score_denoise_selected10,OrangeKettlebell,0040,z_neg,0.73981926681057,0.2722001075744629
pointcleannet_selected10,OrangeKettlebell,0040,x_pos,0.49900085488527246,0.6431503891944885
pointcleannet_selected10,OrangeKettlebell,0040,x_neg,0.5056390051850451,0.6511808633804321
pointcleannet_selected10,OrangeKettlebell,0040,y_pos,0.6867177015910556,0.38595932722091675
